No;DATE;PM10;MPM10;NO;MNO;NO2;MNO2;NOX;MNOX;GRAD;MGRAD;TempAir;MTEMP;HUMAIR;MHUM;FF;MFF;DD;MDD;RAIN;MRAIN;SCODE
3377;02/04/2018;36.83;  ;12.77;  ;19.11;  ;18.72;  ;105.09;  ;28.1;  ;77.52;  ;0.66;  ;263.32;  ;0.26;  ;LBJTP
3378;03/04/2018;50.17;  ;12.15;  ;26.66;  ;21.74;  ;134.25;  ;28.56;  ;73.73;  ;0.79;  ;207.14;  ;0;  ;LBJTP
3379;04/04/2018;48.76;  ;5.93;  ;35.37;  ;21.45;  ;152.06;  ;28.14;  ;75.7;  ;1.08;  ;154.47;  ;1.36;  ;LBJTP
3380;05/04/2018;106.64;  ;26.09;  ;40.46;  ;39.71;  ;124.44;  ;28.33;  ;78.72;  ;0.78;  ;148.82;  ;0.2;  ;LBJTP
3381;06/04/2018;52.71;  ;7.14;  ;28.54;  ;19.38;  ;162.72;  ;28.49;  ;76.19;  ;0.74;  ;172.92;  ;0.5;  ;LBJTP
3382;07/04/2018;78.47;  ;13.6;  ;22.55;  ;22.86;  ;127.03;  ;28.6;  ;75.99;  ;0.84;  ;155.22;  ;0.08;  ;LBJTP
3383;08/04/2018;47.1;  ;7.82;  ;23.95;  ;17.49;  ;102.08;  ;26.43;  ;85.62;  ;0.65;  ;153.99;  ;0.3;  ;LBJTP
3384;09/04/2018;48.09;  ;9.53;  ;24.88;  ;19.22;  ;90.98;  ;26.9;  ;83.32;  ;0.6;  ;162.38;  ;0.99;  ;LBJTP
3385;10/04/2018;51.32;  ;19.16;  ;25.35;  ;26.49;  ;139.35;  ;28.5;  ;75.48;  ;0.56;  ;126.37;  ;0;  ;LBJTP
3386;11/04/2018;96.06;  ;25.86;  ;26.33;  ;31.49;  ;119.32;  ;28.98;  ;75.11;  ;0.7;  ;142.55;  ;0;  ;LBJTP
3387;12/04/2018;80.23;  ;2.69;  ;22.19;  ;12.81;  ;131.88;  ;29.39;  ;72.86;  ;0.9;  ;147.9;  ;0;  ;LBJTP
3388;13/04/2018;---;4)A);---;4)A);---;4)A);---;4)A);0;  ;---;4)A);---;4)A);---;4)A);---;4)A);0;  ;LBJTP
3389;14/04/2018;46.91;  ;4.72;  ;38.79;  ;22.41;  ;4.07;  ;28.87;  ;76.39;  ;0.69;  ;189.84;  ;0;  ;LBJTP
3390;15/04/2018;72.91;  ;7.96;  ;34;  ;22.83;  ;97.79;  ;28.3;  ;78.27;  ;0.42;  ;210.75;  ;0.09;  ;LBJTP
3391;16/04/2018;84.68;  ;23.68;  ;40.77;  ;37.51;  ;83.75;  ;28.53;  ;79.19;  ;0.51;  ;129.12;  ;0.01;  ;LBJTP
3392;17/04/2018;78.3;  ;10.26;  ;46.36;  ;30.06;  ;112.42;  ;28.08;  ;77.09;  ;0.74;  ;136.66;  ;0;  ;LBJTP
3393;18/04/2018;113.46;  ;17.43;  ;65.06;  ;44.68;  ;66.8;  ;27.53;  ;83.37;  ;0.41;  ;163.59;  ;0.04;  ;LBJTP
3394;19/04/2018;128.6;  ;26.63;  ;48.77;  ;43.71;  ;77.77;  ;27.84;  ;83.54;  ;0.39;  ;142.49;  ;0.01;  ;LBJTP
3395;20/04/2018;90.78;  ;26.3;  ;37.19;  ;38.12;  ;103.32;  ;27.12;  ;85.52;  ;0.52;  ;184.34;  ;0.2;  ;LBJTP
3396;21/04/2018;96.11;  ;44.43;  ;40.22;  ;54.93;  ;111.47;  ;28.12;  ;79.13;  ;0.45;  ;152.93;  ;0.02;  ;LBJTP
3397;22/04/2018;84.83;  ;26.85;  ;39.09;  ;38.29;  ;80.28;  ;27.32;  ;84.76;  ;0.33;  ;206.98;  ;0.16;  ;LBJTP
3398;23/04/2018;49.81;  ;7.22;  ;33.59;  ;21.35;  ;42.83;  ;26.11;  ;90.98;  ;0.45;  ;180;  ;0.51;  ;LBJTP
3399;24/04/2018;54.24;  ;37.06;  ;37.48;  ;45.95;  ;53.91;  ;26.53;  ;89.27;  ;0.37;  ;161.71;  ;0.08;  ;LBJTP
3400;25/04/2018;64.43;  ;43.71;  ;33.76;  ;48.4;  ;51.92;  ;25.7;  ;91.39;  ;0.59;  ;242.45;  ;0.03;  ;LBJTP
3401;26/04/2018;83.2;  ;50.23;  ;43.03;  ;58.43;  ;150.83;  ;26.69;  ;84.2;  ;0.51;  ;194.17;  ;0;  ;LBJTP
3402;27/04/2018;39.55;  ;12.98;  ;20.66;  ;19.74;  ;91.97;  ;27.06;  ;85.41;  ;0.8;  ;179.02;  ;0.38;  ;LBJTP
3403;28/04/2018;47.7;  ;22.48;  ;29.04;  ;30.92;  ;151.17;  ;28.28;  ;79.88;  ;0.58;  ;139.3;  ;0.46;  ;LBJTP
3404;29/04/2018;68.39;  ;18.29;  ;28.95;  ;27.74;  ;113.66;  ;28.6;  ;78.65;  ;0.39;  ;142.79;  ;0;  ;LBJTP
3405;30/04/2018;108.18;  ;24.46;  ;33.28;  ;34.45;  ;160.6;  ;28.78;  ;72.97;  ;0.61;  ;122.16;  ;0;  ;LBJTP
3406;01/05/2018;103.3;  ;2.59;  ;24.04;  ;13.64;  ;164.32;  ;28.84;  ;70.86;  ;0.75;  ;156.32;  ;0;  ;LBJTP
3407;02/05/2018;146.04;  ;11.92;  ;42.52;  ;29.6;  ;129.62;  ;28.74;  ;70.26;  ;0.52;  ;135.79;  ;0;  ;LBJTP
3408;03/05/2018;135.88;  ;26.64;  ;49;  ;43.74;  ;93.37;  ;26.95;  ;83.22;  ;0.44;  ;178.19;  ;0.94;  ;LBJTP
3409;04/05/2018;112.33;  ;32.22;  ;33.71;  ;40.96;  ;113.19;  ;28.07;  ;78;  ;0.56;  ;173.09;  ;0;  ;LBJTP
3410;05/05/2018;100.36;  ;22.27;  ;31.25;  ;31.83;  ;138.29;  ;28.95;  ;75.24;  ;0.6;  ;131.29;  ;0;  ;LBJTP
3411;06/05/2018;81.31;  ;2.7;  ;23.46;  ;13.53;  ;142.74;  ;29.76;  ;67.21;  ;0.98;  ;152.42;  ;0;  ;LBJTP
3412;07/05/2018;88.4;  ;6.25;  ;27.88;  ;18.24;  ;145.48;  ;29.36;  ;68.21;  ;0.74;  ;154.85;  ;0;  ;LBJTP
3413;08/05/2018;152.31;  ;16.34;  ;35.1;  ;29.28;  ;156.62;  ;29.15;  ;71.75;  ;0.64;  ;156.92;  ;0.01;  ;LBJTP
3414;09/05/2018;93.15;  ;14.9;  ;29.64;  ;25.55;  ;160.89;  ;29.51;  ;71.28;  ;0.64;  ;156.99;  ;0;  ;LBJTP
3415;10/05/2018;97.33;  ;4.19;  ;25.17;  ;15.38;  ;166.97;  ;29.5;  ;69.16;  ;0.75;  ;151.85;  ;0;  ;LBJTP
3416;11/05/2018;129.33;  ;10.08;  ;29.96;  ;22.11;  ;151.52;  ;28.91;  ;70.22;  ;0.74;  ;152.82;  ;0;  ;LBJTP
3417;12/05/2018;126.08;  ;26.13;  ;30.67;  ;34.43;  ;151.54;  ;29.15;  ;68.32;  ;0.58;  ;148.63;  ;0;  ;LBJTP
3418;13/05/2018;148;  ;7.67;  ;30.81;  ;20.73;  ;142.78;  ;29.61;  ;68.92;  ;0.61;  ;166.74;  ;0;  ;LBJTP
3419;14/05/2018;123.41;  ;6.91;  ;31.75;  ;20.62;  ;121.73;  ;29.69;  ;68.2;  ;0.59;  ;172.55;  ;0;  ;LBJTP
3420;15/05/2018;149.75;  ;17.3;  ;35.51;  ;29.65;  ;129.53;  ;28.97;  ;71.95;  ;0.67;  ;158.94;  ;0;  ;LBJTP
3421;16/05/2018;102.75;  ;9.8;  ;34.26;  ;23.99;  ;111.39;  ;29.08;  ;74.69;  ;0.52;  ;173.51;  ;0.02;  ;LBJTP
3422;17/05/2018;79.07;  ;6.05;  ;31.89;  ;19.98;  ;77.36;  ;28.65;  ;76.29;  ;0.41;  ;124.19;  ;0;  ;LBJTP
3423;18/05/2018;97.73;  ;13.19;  ;24.35;  ;21.7;  ;122.17;  ;29.4;  ;74.42;  ;0.64;  ;146.01;  ;0;  ;LBJTP
3424;19/05/2018;59.97;  ;9.76;  ;33.55;  ;23.61;  ;70.71;  ;26.97;  ;85.51;  ;0.56;  ;163.94;  ;0.69;  ;LBJTP
3425;20/05/2018;67.57;  ;21.46;  ;26.47;  ;28.76;  ;100.02;  ;27.87;  ;80.6;  ;0.63;  ;155.62;  ;0;  ;LBJTP
3426;21/05/2018;60.86;  ;14.59;  ;24.02;  ;23.18;  ;100.81;  ;28.26;  ;79.24;  ;0.6;  ;151.42;  ;0.02;  ;LBJTP
3427;22/05/2018;59.59;  ;3.14;  ;23.24;  ;13.5;  ;136.31;  ;29.46;  ;73.47;  ;0.78;  ;149.35;  ;0;  ;LBJTP
3428;23/05/2018;65.04;  ;3.6;  ;19.91;  ;12.11;  ;92.88;  ;28.26;  ;78.36;  ;1.08;  ;140.18;  ;0.21;  ;LBJTP
3429;24/05/2018;46.57;  ;10.63;  ;29.42;  ;22.43;  ;121.03;  ;28.17;  ;79.84;  ;0.58;  ;158.54;  ;0.07;  ;LBJTP
3430;25/05/2018;75.33;  ;15.62;  ;36.12;  ;29.24;  ;58.17;  ;27.69;  ;83.33;  ;0.44;  ;163.5;  ;0.02;  ;LBJTP
3431;26/05/2018;91.29;  ;9.85;  ;30.22;  ;22.06;  ;123.74;  ;29.08;  ;77.06;  ;0.44;  ;144.07;  ;0;  ;LBJTP
3432;27/05/2018;71.16;  ;17.86;  ;29.44;  ;27.66;  ;86.08;  ;27.83;  ;79.85;  ;0.46;  ;217.62;  ;1.01;  ;LBJTP
3433;28/05/2018;82.5;  ;26.86;  ;33.46;  ;36.33;  ;137.25;  ;28.53;  ;79.81;  ;0.54;  ;181.39;  ;0.01;  ;LBJTP
3434;29/05/2018;111.78;  ;10.12;  ;28.94;  ;21.64;  ;117.02;  ;28.74;  ;74.62;  ;0.54;  ;140.95;  ;0;  ;LBJTP
3435;30/05/2018;126.35;  ;20.09;  ;45.12;  ;36.38;  ;79.99;  ;28.08;  ;79.72;  ;0.5;  ;143.55;  ;0.03;  ;LBJTP
3436;31/05/2018;121.82;  ;14.92;  ;39.76;  ;29.68;  ;124.73;  ;27.31;  ;81.15;  ;0.56;  ;165.03;  ;0.13;  ;LBJTP
3437;01/06/2018;71.14;  ;13.78;  ;24.34;  ;22.13;  ;166.8;  ;28.64;  ;58.15;  ;0.47;  ;275.43;  ;0;  ;LBJTP
3438;02/06/2018;116.14;  ;4.31;  ;26.8;  ;16.27;  ;74.19;  ;28.23;  ;78.45;  ;0.59;  ;149.77;  ;0;  ;LBJTP
3439;03/06/2018;113.37;  ;2.43;  ;21.42;  ;12.31;  ;117.82;  ;28.49;  ;77.11;  ;0.64;  ;151.06;  ;0;  ;LBJTP
3440;04/06/2018;90.61;  ;1.84;  ;22.26;  ;12.21;  ;102.22;  ;26.91;  ;75.96;  ;0.76;  ;134.74;  ;0;  ;LBJTP
3441;05/06/2018;89.18;  ;5.26;  ;21.61;  ;14.45;  ;111.4;  ;19.79;  ;77.32;  ;0.63;  ;146.4;  ;0;  ;LBJTP
3442;06/06/2018;102.46;  ;5.59;  ;28.25;  ;17.92;  ;82.62;  ;17.5;  ;78.08;  ;0.59;  ;141.18;  ;0;  ;LBJTP
3443;07/06/2018;110.11;  ;5.85;  ;24.36;  ;16.22;  ;104.23;  ;15.65;  ;77.82;  ;0.79;  ;130.8;  ;0;  ;LBJTP
3444;08/06/2018;120.58;  ;12.77;  ;41.64;  ;29.81;  ;95.67;  ;19.96;  ;76.24;  ;0.55;  ;135.78;  ;0.02;  ;LBJTP
3445;09/06/2018;114.78;  ;19.52;  ;35.41;  ;31.81;  ;131.82;  ;29.03;  ;64.77;  ;0.85;  ;134.12;  ;0;  ;LBJTP
3446;10/06/2018;110.98;  ;5.06;  ;32.23;  ;19.47;  ;121.83;  ;29.67;  ;---;4)A);0.67;  ;141.07;  ;0;  ;LBJTP
3447;11/06/2018;86.72;  ;2.01;  ;23.47;  ;12.86;  ;126.06;  ;29.82;  ;---;4)A);0.68;  ;161.87;  ;0;  ;LBJTP
3448;12/06/2018;85.79;  ;7.4;  ;25.45;  ;17.83;  ;109.46;  ;28.15;  ;---;4)A);0.54;  ;179.33;  ;1.11;  ;LBJTP
3449;13/06/2018;71.87;  ;8.07;  ;18.94;  ;15.38;  ;130.55;  ;29;  ;---;4)A);0.51;  ;159.04;  ;0;  ;LBJTP
3450;14/06/2018;51.23;  ;2.5;  ;19.23;  ;11.3;  ;123.43;  ;29.04;  ;---;4)A);0.44;  ;183.29;  ;0.67;  ;LBJTP
3451;15/06/2018;68;  ;3.94;  ;27.31;  ;16.23;  ;111.09;  ;27.58;  ;---;4)A);0.5;  ;182.57;  ;0.16;  ;LBJTP
3452;16/06/2018;56.24;  ;9.26;  ;19.07;  ;16.2;  ;135.1;  ;28.5;  ;---;4)A);0.55;  ;148.83;  ;0;  ;LBJTP
3453;17/06/2018;51.21;  ;0.94;  ;13.58;  ;7.31;  ;135.48;  ;29;  ;---;4)A);0.79;  ;152.35;  ;0;  ;LBJTP
3454;18/06/2018;57.76;  ;1.36;  ;15;  ;8.38;  ;159.7;  ;28.6;  ;---;4)A);1.06;  ;156.36;  ;0;  ;LBJTP
3455;19/06/2018;79.02;  ;6;  ;19.23;  ;13.84;  ;145.27;  ;28.38;  ;---;4)A);0.5;  ;150.03;  ;0;  ;LBJTP
3456;20/06/2018;77.06;  ;5.72;  ;19.85;  ;13.93;  ;137.47;  ;29.09;  ;---;4)A);0.86;  ;161.32;  ;0;  ;LBJTP
3457;21/06/2018;56.36;  ;2.37;  ;18.91;  ;10.96;  ;135.22;  ;29.29;  ;---;4)A);0.85;  ;148.3;  ;0;  ;LBJTP
3458;22/06/2018;90.46;  ;13.38;  ;24.07;  ;22.09;  ;103.6;  ;28.3;  ;---;4)A);0.61;  ;157.49;  ;0;  ;LBJTP
3459;23/06/2018;99.92;  ;8.18;  ;19.95;  ;15.69;  ;136.27;  ;28.87;  ;---;4)A);0.7;  ;159.02;  ;0;  ;LBJTP
3460;24/06/2018;55.94;  ;3.2;  ;24.75;  ;14.44;  ;99.32;  ;27.72;  ;---;4)A);0.75;  ;195.43;  ;0;  ;LBJTP
3461;25/06/2018;26.48;  ;9.72;  ;26.74;  ;20.46;  ;21.35;  ;24.37;  ;---;4)A);0.37;  ;246.92;  ;0.48;  ;LBJTP
3462;26/06/2018;55.64;  ;27.7;  ;37.85;  ;39.1;  ;73.57;  ;25.76;  ;---;4)A);0.49;  ;167.03;  ;0.17;  ;LBJTP
3463;27/06/2018;84.24;  ;28.11;  ;33.54;  ;37.31;  ;100.28;  ;27.5;  ;---;4)A);0.36;  ;128.2;  ;0;  ;LBJTP
3464;28/06/2018;73.79;  ;7.82;  ;30.76;  ;20.56;  ;103.03;  ;27.66;  ;---;4) ;1.03;  ;131.69;  ;0;  ;LBJTP
3465;29/06/2018;75.84;  ;6.12;  ;29.8;  ;19.15;  ;117.39;  ;27.99;  ;---;4) ;0.85;  ;175.4;  ;0;  ;LBJTP
3466;30/06/2018;104.79;  ;7.34;  ;42.04;  ;25.51;  ;115.44;  ;28.34;  ;68.13;  ;1.1;  ;144.62;  ;0;  ;LBJTP
3467;01/07/2018;125.7;  ;6.44;  ;38.73;  ;23.66;  ;127.42;  ;28.09;  ;63.83;  ;0.65;  ;144.66;  ;0;  ;LBJTP
3468;02/07/2018;104.65;  ;13.05;  ;32.15;  ;25.39;  ;140.6;  ;27.86;  ;62.32;  ;1.02;  ;137.04;  ;0;  ;LBJTP
3469;03/07/2018;143.54;  ;8.49;  ;42.42;  ;26.99;  ;126.34;  ;28;  ;67.18;  ;0.64;  ;134.86;  ;0;  ;LBJTP
3470;04/07/2018;141.56;  ;4.49;  ;35.94;  ;20.88;  ;116.68;  ;28.35;  ;65.52;  ;0.74;  ;140.74;  ;0;  ;LBJTP
3471;05/07/2018;62.91;  ;1.87;  ;27.56;  ;14.62;  ;106.44;  ;28.39;  ;64.82;  ;0.84;  ;171.14;  ;0;  ;LBJTP
3472;06/07/2018;98.35;  ;19.71;  ;37.39;  ;32.91;  ;165.66;  ;27.09;  ;60.44;  ;0.7;  ;162.17;  ;0;  ;LBJTP
3473;07/07/2018;139.59;  ;21.65;  ;46.97;  ;39.29;  ;156.53;  ;27.39;  ;60.03;  ;0.99;  ;139.62;  ;0;  ;LBJTP
3474;08/07/2018;131.69;  ;18.21;  ;36.61;  ;31.41;  ;143.55;  ;28.38;  ;62.04;  ;0.81;  ;128.72;  ;0;  ;LBJTP
3475;09/07/2018;88.98;  ;7.92;  ;33.77;  ;22.35;  ;113.58;  ;28.44;  ;68.62;  ;0.48;  ;149.63;  ;0;  ;LBJTP
3476;10/07/2018;113.41;  ;9.77;  ;42.96;  ;28.2;  ;88.87;  ;28.4;  ;67.54;  ;0.63;  ;112.94;  ;0;  ;LBJTP
3477;11/07/2018;88.86;  ;7.06;  ;35.55;  ;22.58;  ;121.71;  ;28.94;  ;66.17;  ;0.54;  ;133.18;  ;0;  ;LBJTP
3478;12/07/2018;103.72;  ;6.75;  ;32.64;  ;20.93;  ;105.54;  ;27.99;  ;60.23;  ;0.43;  ;150.69;  ;0;  ;LBJTP
3479;13/07/2018;106.72;  ;13.67;  ;40.06;  ;29.7;  ;113.41;  ;27.85;  ;62.63;  ;0.68;  ;99.64;  ;0;  ;LBJTP
3480;14/07/2018;123.34;  ;16.37;  ;41.55;  ;32.44;  ;114.21;  ;28.07;  ;63.44;  ;0.77;  ;145.46;  ;0;  ;LBJTP
3481;15/07/2018;59.3;  ;2.02;  ;24.52;  ;13.44;  ;139.45;  ;28.29;  ;59.09;  ;0.96;  ;150.96;  ;0;  ;LBJTP
3482;16/07/2018;77.5;  ;6.21;  ;34.86;  ;21.61;  ;106.18;  ;27.73;  ;59.68;  ;0.69;  ;136.23;  ;0;  ;LBJTP
3483;17/07/2018;114.41;  ;7.48;  ;34.47;  ;22.36;  ;113.82;  ;27.71;  ;63.07;  ;0.47;  ;158.58;  ;0;  ;LBJTP
3484;18/07/2018;119.42;  ;11.37;  ;30.4;  ;23.29;  ;143.71;  ;28.18;  ;66.12;  ;0.65;  ;123.96;  ;0;  ;LBJTP
3485;19/07/2018;117.75;  ;7.16;  ;32.58;  ;21.21;  ;118.52;  ;28.38;  ;68.3;  ;0.56;  ;147.81;  ;0;  ;LBJTP
3486;20/07/2018;99.66;  ;7.42;  ;28.3;  ;19.31;  ;118.51;  ;28.62;  ;69.56;  ;0.66;  ;140.74;  ;0;  ;LBJTP
3487;21/07/2018;104.03;  ;2.37;  ;31.51;  ;17.11;  ;81.23;  ;28.51;  ;70.67;  ;0.77;  ;133.96;  ;0.03;  ;LBJTP
3488;22/07/2018;121.23;  ;31.06;  ;55.63;  ;50.27;  ;52.36;  ;25.83;  ;82.2;  ;0.15;  ;138.7;  ;0;  ;LBJTP
3489;23/07/2018;104.91;  ;3.81;  ;54.8;  ;29.52;  ;78.13;  ;-39.98;  ;1.93; B);1.35;  ;23.75;  ;0;  ;LBJTP
3490;24/07/2018;118.48;  ;16.49;  ;37.48;  ;30.55;  ;109.78;  ;-39.98;  ;0.03;  ;0.71;  ;100.88;  ;0;  ;LBJTP
3491;25/07/2018;100.51;  ;8.35;  ;34.61;  ;23.08;  ;112.78;  ;-39.98;  ;0.03;  ;0.9;  ;123.05;  ;0;  ;LBJTP
3492;26/07/2018;112.29;  ;15.67;  ;32.57;  ;27.56;  ;124.63;  ;-39.98;  ;0.03;  ;0.65;  ;109.07;  ;0;  ;LBJTP
3493;27/07/2018;124.76;  ;9.85;  ;35.7;  ;24.73;  ;158.93;  ;-20.95;  ;19.14;  ;0.54;  ;129.33;  ;0;  ;LBJTP
3494;28/07/2018;130.01;  ;19.9;  ;40.37;  ;34.5;  ;143.6;  ;27.5;  ;63.63;  ;0.72;  ;136.78;  ;0;  ;LBJTP
3495;29/07/2018;110.91;  ;4.15;  ;42.41;  ;23.75;  ;142.96;  ;27.41;  ;62.61;  ;0.66;  ;144.63;  ;0;  ;LBJTP
3496;30/07/2018;118.03;  ;16.9;  ;32.59;  ;28.48;  ;133.66;  ;27.47;  ;67.47;  ;0.6;  ;102.87;  ;0;  ;LBJTP
3497;31/07/2018;108.52;  ;6.04;  ;29.32;  ;18.78;  ;139.79;  ;28.52;  ;65.75;  ;0.87;  ;120.31;  ;0;  ;LBJTP
3498;01/08/2018;124.57;  ;7.76;  ;33.24;  ;21.98;  ;114.05;  ;28.25;  ;68.59;  ;0.91;  ;120.55;  ;0;  ;LBJTP
3499;02/08/2018;88.55;  ;6.64;  ;41.13;  ;24.98;  ;150.04;  ;28.03;  ;64.71;  ;0.87;  ;125.66;  ;0;  ;LBJTP
3500;03/08/2018;76.26;  ;6.7;  ;31.92;  ;20.54;  ;149.81;  ;27.27;  ;58.71;  ;0.92;  ;155.57;  ;139.44;  ;LBJTP
3501;04/08/2018;77.17;  ;5.54;  ;31.01;  ;18.89;  ;113.75;  ;27.15;  ;57.08;  ;0.69;  ;169.26;  ;0;  ;LBJTP
3502;05/08/2018;92.17;  ;1.64;  ;26.05;  ;13.9;  ;146.33;  ;27.81;  ;56.7;  ;1.33;  ;152.4;  ;0;  ;LBJTP
3503;06/08/2018;83.05;  ;3.13;  ;31.67;  ;17.75;  ;144.48;  ;27.5;  ;55.12;  ;0.81;  ;138.1;  ;0;  ;LBJTP
3504;07/08/2018;104.93;  ;5.84;  ;40.04;  ;23.85;  ;79.55;  ;27.77;  ;58.61;  ;0.54;  ;142.75;  ;0;  ;LBJTP
3505;08/08/2018;169.25;  ;25.35;  ;53.21;  ;44.83;  ;74.94;  ;25.99;  ;69.53;  ;0.68;  ;119.61;  ;0;  ;LBJTP
3506;09/08/2018;101.44;  ;1.99;  ;26.8;  ;14.53;  ;151.74;  ;30.54;  ;56.25;  ;1.11;  ;89.34;  ;0;  ;LBJTP
3507;10/08/2018;76.95;  ;10.09;  ;44.41;  ;29.15;  ;140.59;  ;28.37;  ;65.28;  ;1.03;  ;146.55;  ;0.02;  ;LBJTP
3508;11/08/2018;76.6;  ;12.61;  ;27.74;  ;22.92;  ;125.85;  ;27.85;  ;66.7;  ;0.74;  ;107.39;  ;0;  ;LBJTP
3509;12/08/2018;108.03;  ;11.1;  ;26.23;  ;20.62;  ;96.13;  ;28.81;  ;66.9;  ;0.6;  ;124.4;  ;0;  ;LBJTP
3510;13/08/2018;81.46;  ;2.29;  ;24.57;  ;13.67;  ;136.43;  ;29.41;  ;65.91;  ;0.75;  ;124.04;  ;0;  ;LBJTP
3511;14/08/2018;94.77;  ;1.93;  ;20.52;  ;11.43;  ;117.24;  ;29;  ;68.29;  ;0.69;  ;137.4;  ;0;  ;LBJTP
3512;15/08/2018;77.16;  ;5.15;  ;29.91;  ;18.41;  ;137.11;  ;29.12;  ;60.89;  ;0.69;  ;143.51;  ;0;  ;LBJTP
3513;16/08/2018;83.22;  ;4.51;  ;26.78;  ;16.4;  ;128.28;  ;28.81;  ;61.93;  ;0.88;  ;141.48;  ;0;  ;LBJTP
3514;17/08/2018;77.14;  ;3.46;  ;24.35;  ;14.43;  ;126.16;  ;28.4;  ;62.1;  ;0.92;  ;137.31;  ;0;  ;LBJTP
3515;18/08/2018;76.68;  ;1.99;  ;28.4;  ;15.1;  ;121.62;  ;27.71;  ;59.04;  ;0.62;  ;160.06;  ;0;  ;LBJTP
3516;19/08/2018;104.94;  ;9.06;  ;29.14;  ;20.94;  ;154.18;  ;27.51;  ;61.41;  ;0.72;  ;156.4;  ;0;  ;LBJTP
3517;20/08/2018;113.29;  ;8.64;  ;25.95;  ;19.08;  ;114.41;  ;28.05;  ;65.01;  ;0.71;  ;142.4;  ;0;  ;LBJTP
3518;21/08/2018;95.59;  ;12.93;  ;27.16;  ;22.87;  ;125.7;  ;28.44;  ;65.27;  ;0.71;  ;121.47;  ;0;  ;LBJTP
3519;22/08/2018;75.28;  ;2.46;  ;23.5;  ;13.28;  ;129.67;  ;28.64;  ;62.71;  ;0.77;  ;144.45;  ;0;  ;LBJTP
3520;23/08/2018;76.99;  ;4.68;  ;44.52;  ;25.17;  ;111.2;  ;28.39;  ;63.12;  ;0.91;  ;151.56;  ;0;  ;LBJTP
3521;24/08/2018;100.67;  ;11.01;  ;29.6;  ;22.63;  ;114.8;  ;28.42;  ;67.02;  ;0.55;  ;135.64;  ;0;  ;LBJTP
3522;25/08/2018;103.93;  ;6.33;  ;30.07;  ;19.37;  ;107.38;  ;28.31;  ;65.46;  ;0.58;  ;138.88;  ;0;  ;LBJTP
3523;26/08/2018;101.24;  ;5.96;  ;25.16;  ;16.7;  ;123.12;  ;28.61;  ;63.52;  ;0.49;  ;140.23;  ;0;  ;LBJTP
3524;27/08/2018;113.97;  ;6.71;  ;31.19;  ;20.19;  ;133.72;  ;28.67;  ;65.22;  ;0.52;  ;133.53;  ;0;  ;LBJTP
3525;28/08/2018;125.68;  ;5.91;  ;31.8;  ;19.89;  ;110.16;  ;28.9;  ;64.55;  ;0.73;  ;155.1;  ;0;  ;LBJTP
3526;29/08/2018;79.96;  ;2.63;  ;25.49;  ;14.4;  ;119.63;  ;28.6;  ;63.3;  ;0.83;  ;167.86;  ;0;  ;LBJTP
3527;30/08/2018;106.9;  ;5.83;  ;24.57;  ;16.32;  ;129.86;  ;28.78;  ;65.48;  ;0.72;  ;151.38;  ;0;  ;LBJTP
3528;31/08/2018;84.07;  ;7.97;  ;27.8;  ;19.48;  ;134;  ;28.64;  ;64.3;  ;0.62;  ;159.12;  ;0;  ;LBJTP
3529;01/09/2018;82.33;  ;10.3;  ;27.28;  ;20.97;  ;148.14;  ;28.15;  ;66.75;  ;0.72;  ;172.93;  ;0.01;  ;LBJTP
3530;02/09/2018;94.1;  ;4.73;  ;28.26;  ;17.29;  ;119.25;  ;26.51;  ;75.69;  ;0.71;  ;149.45;  ;0.48;  ;LBJTP
3531;03/09/2018;64.15;  ;15.17;  ;48.13;  ;33.42;  ;152.78;  ;26.54;  ;72.26;  ;0.79;  ;134.47;  ;0;  ;LBJTP
3532;04/09/2018;53.43;  ;6.16;  ;28.73;  ;18.58;  ;160.89;  ;27.54;  ;58.56;  ;1;  ;170.67;  ;0;  ;LBJTP
3533;05/09/2018;59.6;  ;5.58;  ;32.47;  ;19.97;  ;120.86;  ;27.39;  ;60.92;  ;0.61;  ;213.44;  ;0;  ;LBJTP
3534;06/09/2018;102.98;  ;14.99;  ;33.65;  ;27.57;  ;134.51;  ;28.34;  ;63.33;  ;0.68;  ;158.79;  ;0;  ;LBJTP
3535;07/09/2018;85.05;  ;16.16;  ;28.85;  ;26.11;  ;147.85;  ;27.99;  ;64.05;  ;0.63;  ;190.78;  ;0;  ;LBJTP
3536;08/09/2018;55.37;  ;4.73;  ;28.45;  ;17.38;  ;130.35;  ;28.96;  ;59.01;  ;0.68;  ;167.48;  ;0;  ;LBJTP
3537;09/09/2018;107.86;  ;12.68;  ;33.75;  ;25.9;  ;146.05;  ;28.75;  ;58.37;  ;0.73;  ;151.05;  ;0;  ;LBJTP
3538;10/09/2018;97.9;  ;3.18;  ;29.17;  ;16.58;  ;169.36;  ;29.48;  ;54.81;  ;0.87;  ;188.08;  ;0;  ;LBJTP
3539;11/09/2018;68.29;  ;2.93;  ;19.85;  ;11.85;  ;171.64;  ;29.54;  ;57.51;  ;0.89;  ;163.36;  ;0;  ;LBJTP
3540;12/09/2018;71.24;  ;4.18;  ;34.78;  ;20.05;  ;149.24;  ;29.31;  ;59.83;  ;1.01;  ;150.61;  ;0;  ;LBJTP
3541;13/09/2018;93.13;  ;10.79;  ;30.37;  ;22.84;  ;132.54;  ;28.36;  ;60.19;  ;0.78;  ;140.43;  ;0;  ;LBJTP
